,mz,rt,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
feature26,43.581494445084424,134.20962756574033,6.592476782621118,4.985571516762269,8.717228698868627,9.73365199924441,4.301423441386448,6.904853259434928,4.8098983890528455,11.7687893718674,4.07252362605278,32.61577961408542,10.479986304503035,11.208475363484737,1.2755263698260162,1.3155802640192729,1.0087663017537365,21.52057498464211,1.5658093254748926,5.321116930736794,29.122794159848354,21.45581366638234,7.196075500762088,4.70509065095024,16.753779532540293,17.7848705407053,5.4209761945386,4.494852634127628,17.024001930018017,24.631706885642743,10.030734524854356,16.072201845364894,5.28494521075595,6.27024290414748,4.355475773772702,1.4658509835527953,21.419317789596718,0.6344925772115995,4.700324190964126,1.518822634342453,15.760323356912897,1.0812061585678931,35.68425683871525,2.248933236805523,12.623189980439296,1.6995145816922885,22.55158786253881,0.42606624516606845,18.483967006727248,1.8389933248361277,11.376887986569532,1.5219012783490602,1.808727593879758,0.21184768142672172,1.3475267573547338,0.9326518925098569,26.850137342008544,4.371599765304034,4.8148391415163525,0.6154196747644323,2.4198307845839464,0.19154151124404034,12.450911247048689,2.214479034007406,11.920316481043065,10.340001785085146,0.4053516142907442,19.633741287039893,23.182253278077106,0.4555055778290074,7.546431532071737,2.31837616895091,14.232876159413383,5.28167079199455,54.83405248665825,18.914863728400036,29.76245727010771,14.544838561137073,0.657286403254938,20.558773538348234,7.477855187383701,9.753169228178379,1.7627663541273946,11.713500378852647,2.920930537220538,4.408467674352559,5.423448035537635,10.704842770150886,1.4336796066884836,3.565921757491477,0.12418998042644604,5.756957539675863,2.895823869712863,0.7325987510896903,8.805274471594142,11.981851327036813,2.820485801578727,6.112168147872267,0.1021741249406425,8.957581689064302,9.313614998710996,6.380006246937407
feature27,73.45093317136423,39.92165737464462,3.950773633960286,6.799809312255873,0.11364661346338695,8.888235545381285,12.310707753145815,3.0211761560098234,0.6752337166561384,7.300685715107944,0.7518227021745261,6.610281751235333,9.951030807830119,6.976958738770007,22.1980239864031,18.029257318701394,0.3237085227383069,5.083693133949664,2.583961854246561,0.7039485900720027,15.136488983250791,1.4019106667087033,37.88101124368415,4.370041012226808,1.705618926874225,10.402179903708241,10.219865775460127,12.419496195280473,19.39555975726093,5.9433854489557225,33.76430020216701,0.3225033974318309,7.870892880703327,1.4449819250907763,2.9292561242251063,3.189234009781287,12.775413020375225,0.7022568181238078,24.776681751081853,8.789757245712474,38.695553399559664,2.048209154222182,3.1278092272471003,7.438819273675653,0.6386981511757936,4.5614490684543965,8.848581708797093,13.143782192165114,0.2956852810684383,2.0431265983537243,11.52551298861519,2.380211774070253,16.865754361581452,1.1888751669170443,2.8622356865453558,1.9818182630099892,4.510392922759225,9.5140125245833,2.572703590658308,19.034155239837588,0.9343955163208385,17.127556500086808,15.317643530919746,8.914103487630392,11.973131652051022,11.231941346614162,2.148107055823149,19.783862669886304,12.748814618456244,0.6843015658536166,1.7779000768464182,11.946076148458483,1.6144545365051837,2.204458528553413,8.569440368235252,1.604050498383172,5.3758328042474535,0.7430914708795597,12.737816346929991,6.970611889150696,14.587814125091143,2.475923977869458,23.627096945754463,3.2627916136847452,0.6144246204201768,30.89385046971426,0.9437075815315087,0.12842340725434365,19.01509373272608,4.728890077031303,7.348146052489493,4.740266846498554,3.9575080165750327,24.6583723578366,4.998082930675363,4.1205153516939665,7.184496589217209,0.7270530874405541,18.816706347443922,10.263084830831277,15.332917426876566,9.705948733762135
feature28,0.09634867994940954,140.00365934095845,9.175363812446765,0.5616752461175438,7.301853813151144,15.798064263370916,1.0720493138408973,3.6215542909854554,17.271594804465643,11.566717194791385,21.210325284748862,24.67559426579422,10.90839903195068,3.9564432634394824,33.66097448530198,1.3138511989827049,1.7708487117363552,14.994220803440273,4.231869030670101,0.5274013072627091,19.675756124648547,20.568548651237748,22.3863271696398,30.19761596765158,14.991446711775698,20.307846056937244,4.02227279339625,3.3144205381419525,2.6140292879577434,3.008318061008187,6.321573243442699,14.395418059285511,31.398687094904282,29.75138872634645,1.249049475958373,4.388163631526252,0.604122869591091,19.57339268477441,0.09872762946290227,4.375695690896913,3.970403335751373,32.01121124042086,2.8755369701287155,9.502916975687127,5.15163769230472,17.9125141074679,8.649883660223646,7.204741052698776,0.5229169794827851,0.4770549245647712,21.644421268269177,2.1130517714878545,8.753306846552825,6.7276946181259145,4.02329856234541,2.853472784762311,10.4211822485539,21.281908674376496,2.243951553572632,4.498050053323378,2.6584055252083116,1.4382346098347112,1.8817027165734765,7.329967122103572,0.5116420200849874,15.593558760517572,14.612920489211172,10.744355462378172,2.049307136303938,39.826663372018615,2.552921530093056,7.556328138017031,18.513338067535592,4.401490792839292,3.9604543270245864,2.2533338488888033,10.733288262514542,10.820982867351335,0.9373306513312591,3.0233042572335926,0.15977932742486575,5.872363081467393,13.611869981712871,4.75025898327692,1.9727896348295635,7.077687191521335,20.222565335180303,7.602769283649682,11.959047114892204,7.935961824038177,5.5104127298511605,31.67272398812485,17.736348377292156,30.18013936934151,7.5082584094631555,5.664046118970589,5.906167896679577,24.28400624245373,2.2793835114018575,19.409794642524876,4.231735433562009,6.882444391334576
feature29,81.89425841849572,13.378364108202767,11.531424633810216,1.7299236990071036,5.055519158790802,11.819455770681024,9.03019723041005,3.689713232244854,6.560490737986363,6.261134664065553,2.534166040255948,9.482638732572786,15.691009483196265,2.9629814428736365,13.628630914513778,16.178876573235307,4.817806907156201,3.1271806905325192,7.410592880282886,4.1995756884982836,1.2670013611481985,42.586222067230935,1.1507641874908963,4.024041026461896,5.066841449156325,2.4403247198749143,1.3069866688307674,14.101482152822006,16.21571081349043,8.985991472539924,3.7775482020702777,4.462305921616117,15.881188072098942,6.073651788537534,5.932001575743005,18.002179512257012,0.799634988588596,21.929899268977668,8.347096439569757,10.187835060048577,1.0331659374582567,4.541666518961216,1.4431814045263485,4.244103886301112,20.483308747001466,20.042458137770545,0.21873502801951455,36.76578855394774,12.725165722324785,8.098674670836068,3.527158875640084,11.719958061503,12.35550495896864,2.741282950350624,16.166125430848286,14.860837210673271,0.33644902914808483,16.645850321472846,11.792484043904716,4.807309979987301,36.82689514922559,0.47843240459029907,3.5334149999009634,9.07135573169559,10.231167653983169,2.278725153380194,15.780362585550542,10.382826846167434,4.951452927039463,11.731280314932217,5.207971414515122,5.411405581987464,0.5997653611508873,12.939609565398158,10.19496848714959,2.138757837802051,5.4795279206400584,9.708458840557254,8.067292994218748,13.068978014810934,12.29928613132343,30.337915425613993,6.066328235158935,3.0535069961461367,0.22801287925023675,0.7494127086036785,7.194873758307518,0.9703321226987717,21.987664453544067,8.27841901025052,19.329131505656814,3.743997341467229,6.160880799196948,6.973489535292632,7.319228781434111,61.65965895751182,11.281640759112651,0.851472847032787,6.343636446012566,3.3166606224266553,14.891066782547117,8.080468790921957
feature30,14.457210503068607,92.38826377292607,13.289460452113516,4.802565256551677,36.84955691333202,13.03569581758653,11.055994744291533,0.7416372255149307,4.5202191663947655,0.29962128556698875,26.28176560059572,9.575226793309621,0.3378467943115701,10.831497150754315,1.3137360347491513,9.30866454205789,30.619515597021167,4.755803031996201,21.978211185531364,11.844518929672347,4.571644100878159,3.1472972049897265,14.644376988612247,6.931050149421124,8.062336965038204,5.520179994243667,5.622037267919334,0.2667867533613499,8.486793224156257,0.37682268043501604,7.6435295236110035,4.580396015689446,4.713273038332627,20.652159444903653,26.018412019847155,11.544222569074321,23.391328999227852,24.891561161624104,4.622842841809083,4.503780530641127,11.134123105065672,4.027936976019745,2.4942428465525026,1.8532432741244462,8.123842583529004,1.8912829398810271,5.5579117642446105,3.3906554293577558,0.2727546867539059,7.249057824344861,4.064208390645131,8.806073872455206,0.1891744644509753,1.3871039736609736,6.988878550102367,25.431198956129975,5.342598427801012,11.044664929874289,4.863655638537078,1.667202776171437,2.4878706476017682,1.047340909125775,14.130473043035485,4.61926998553555,7.962303198203829,11.478618293395774,3.3741057444012372,1.1999321266432847,0.21550389264203554,7.985437544660784,8.303091519930545,4.628139266284148,0.6475455782672414,19.342684542649682,11.324449036078956,12.242244639131432,4.716242708451156,14.416294500062143,7.902960187719772,0.37583877274579836,33.24020768138154,8.456343394782897,7.000355294399439,6.05861349101148,21.542396043351456,8.200899447612851,2.6761180218803498,37.78417198897612,0.3280263553985223,4.814919687471041,0.7783154213518644,10.868591793404267,5.703095213994573,27.3103535036199,3.313013038293398,1.2788130128193491,24.452459510838047,1.0288485734379413,7.664057414814954,7.777414244542847,0.5270304780163679,10.701124797309696
feature31,81.53299222362035,50.618682515001076,17.14470740393249,9.823257404234237,26.874707636274444,3.174155524522391,4.464588510321478,3.9741906367656386,36.243797998762865,0.21564265457776052,54.26267176181656,3.7513718948043002,28.771916147023404,6.122119652113359,15.417472499266323,30.876170110997396,0.859790525219657,14.65099892445777,14.811064926997828,5.983124510301627,24.006349272761316,4.863625941068129,0.27439687044350314,22.81058581183043,3.0119998904720684,4.498700291143056,57.504858430577,1.0749378485016121,10.824951784319758,1.682120034949116,4.230126658229602,7.530575469053092,21.227613930337753,7.713731246044279,5.533350258860166,3.127789236964734,9.34792593044539,1.4747547934181457,3.834299631592496,0.5515747659540621,5.652020351666064,9.629637045677475,6.204806830430526,34.02517297663445,2.0035126031226964,12.597378352367876,10.527658584830188,6.209359998593365,1.0211577327168393,7.584405025113128,2.244329286701425,20.85284113745989,18.592213384324094,14.05589251451496,6.108045621762997,11.820411633409453,9.223631077580471,2.8601600356909316,52.28460408253988,1.7229226887182634,8.839553828046368,9.805298341438359,1.4924577689889724,13.171592319930244,15.746700694225487,1.0786800942961876,1.7964729476322747,1.5931317417462862,5.292869338160936,3.005961030645465,8.254100949059943,12.06549788636007,6.259803885436515,6.427454386367009,1.8752212466425522,15.846771278847863,13.860881451764564,23.32967209658478,6.505838429735304,19.842543057662382,4.201072390410458,5.206751921881194,9.22494894646969,2.6481463465243276,17.530490743895246,4.833526217514882,4.618524900980939,10.253337935661854,5.666661264579252,8.193728876812925,13.471568375809706,1.4064823181521346,19.759242580107447,11.932668522637051,4.070199386363796,7.115360806169043,0.5930305634849746,7.676593389772921,24.32868502453296,6.9159348510021035,14.419264837139949,1.7553790532254023
feature32,77.59700911794333,46.60925577150956,10.560954484518836,1.335305663534244,20.337213696277008,28.31670822048741,1.3767960761929667,5.353042567396912,9.924152247985283,2.01197996381888,0.7828595143164536,20.933047996303188,1.5976041334236144,63.045524255749996,5.886325304076461,3.927725485134138,8.637479741539032,22.33788454305699,47.89847899603725,10.814867947308972,0.12508888150313574,9.556665793450772,1.7819012517698216,10.27323874437907,4.853261813348688,26.26136291692546,10.445622291549174,24.142629376202528,3.024403270276053,3.2149801663442377,4.156820441734705,4.456254221714842,1.4006371710721288,7.51310385376521,1.3620754343325139,0.6605134745315856,56.00415161258661,8.171822736059339,10.073632158546369,7.1259709375868265,37.22419661316015,3.2082976020043463,7.68447501972454,4.349520878066854,7.928832863138449,43.395086206614664,10.727734636446131,0.5384092392375106,4.362156725994001,18.631180956298785,28.4034938347599,9.886115413373313,1.1209590502053797,0.34427895031880484,15.56324999532318,4.792136475099477,21.510619764964886,0.08789473758709809,26.989220431594575,3.7498555511157816,16.193755589347564,1.7841463796212753,1.8605091417177428,34.82807664785288,2.7624224108283615,6.890710752237671,19.39092101594659,57.62440782859025,2.3119428673516915,21.198125382301054,6.884461160613318,8.87366793849518,9.885176191778205,1.4278051225326007,2.2206957040378144,15.660029376477516,1.0753745660963474,12.91217833237946,5.74267538060254,18.392784670409263,7.013458582798492,6.376921619005536,16.851632606102683,33.865277379518695,28.706744631703792,5.775083184660506,0.7809012066522846,10.417498959880724,0.10573321602694272,11.770198256333522,6.182684906886675,8.176353473922704,28.282402328177643,10.527966550030875,28.42109025855393,24.332838246845707,8.495927661173898,4.730900353037167,9.794615846487428,25.033096732085678,23.684949865141203,1.0336997129668999
feature33,98.3368151180046,131.48088054533207,3.0394828615519938,7.8262401043144525,17.024286606135167,15.519066417119035,3.406007817045876,0.6987909500082156,8.09395409927021,1.5932294295799276,21.454436237815777,7.1375122851158235,9.169054763388045,7.435083634106585,2.320551598621796,3.1054855746876884,8.582387695090848,15.669743987486184,26.962179414093264,0.21331114822919084,5.499624383072536,2.8154054345856276,65.1836872968104,1.8476559182581567,29.719534573416716,2.203123046234009,5.036861927370746,0.4869771176380585,6.109714543806167,3.6771920483111393,7.003842534901387,19.225633760107222,9.292042433387262,7.527530043101564,11.169586015741464,3.777683674144987,5.4071347854736205,4.077979936184363,31.22170860004467,1.4067455520257934,9.473651129210324,17.58069481918655,2.6777782032018322,2.945824778914132,0.6012138045259046,12.288122874419203,8.610879590574104,10.886903371803914,21.44655021445581,9.506738679604625,3.3430522286442637,0.5943595447205955,18.657833647248868,1.3051075568962611,7.014382847859294,20.655554735490448,5.404180290310634,3.564794884054895,29.117291737677608,2.510198848507276,12.073157709374211,10.458960574067975,33.37133926180798,1.9948060102296872,33.672819496748886,15.326384049251331,21.580106652857864,8.07941454266494,15.659507226428486,4.424866098743311,9.87679326530173,7.991059766512104,7.903070126892913,14.846630128365867,0.5897636528892658,1.8553005292224127,1.6356847493834945,2.2597207269258934,0.9451667996670847,13.922789379993905,3.728460994319992,29.771189629798464,8.910087819206076,13.799368364642659,24.171330588945295,1.2367732302819203,1.7011518429745156,5.225775488941814,10.769021340441093,49.583874997068655,15.918340272461682,6.748890427391969,7.225473713966595,1.9332114698575487,9.636491452556088,0.6313994523401423,21.48338251952,8.924899613438122,8.754251308859253,6.585875265046658,13.694334976872975,0.7946901081332529
feature34,72.00924138780425,63.77542670851304,7.704830533392947,0.4131259210903233,4.230154278916331,2.2051639382833206,2.9092085461510075,0.15196299315733425,1.3837967686078956,0.02090775705448216,3.757605027829858,15.69376621303405,10.773196124684901,2.2833171929805167,3.9100431408387575,18.682079692265507,4.2634796945804325,12.708041248863356,17.355766002134466,2.64014791362452,2.4599774401745096,8.827584795850223,4.734519771071008,25.406905819287864,6.290316619260201,0.0378891939734259,3.859243435078006,2.4412917918074513,11.634894666424838,7.779848182693091,6.235015744358221,5.2902711408319405,24.614907663609653,19.058443993004467,7.661262530303146,2.050074293934032,12.204241249441758,16.519628818878907,5.551523044392807,11.617005887584366,9.068225616606163,3.0348356353098307,7.75232558517321,13.484707802380404,42.74008009419938,14.019085708850909,2.2214682030250334,2.2042039497508354,5.981322462032676,4.7064387241556025,14.52169134870191,1.7947099000004938,7.689426786546369,2.7888329818643394,17.067801344775688,5.816463558360675,0.21973778293624213,19.94118762127186,12.590909556525272,23.67859431429004,4.649256506405578,4.729802722648631,19.385673665175837,8.582453787211115,10.567940137536462,12.573131209661447,5.498672207675042,40.953880468107194,21.364011469527597,0.9853295888089254,1.7065521244529338,7.927111989884365,7.86495526024831,3.856794610242705,13.012114838621688,1.7936573641459306,6.5553728220959755,4.541628452229852,0.34761408565276536,2.340483984876971,18.801978124996815,1.0866371168733833,2.5072694002135014,1.2886735852515447,3.187916980163226,23.64011431557248,12.28151409456448,12.866761036905075,1.6300308917243012,0.21322775951143816,1.9540041085091233,2.484251683799619,5.203412635998661,2.3590370496645257,19.67712371079501,22.617480293308002,6.376089897660499,9.619266918396292,1.9033483546328909,7.976738648828111,5.2483924170318215,14.260470055953663
feature35,29.64732762388603,4.703970952685643,1.0114416920081806,7.85128266217622,14.422646604963056,39.170688801041784,7.711614834171821,13.062587112801161,11.887847900387879,4.261198609331862,20.766068724132797,4.40539729665114,5.166635973150293,17.362848032531105,2.4902461703329175,8.080651364409942,8.841850034974359,2.9705980499021205,3.7143415367999073,4.279161413302491,10.491983843139872,2.7785480714203836,0.4302195972622031,14.003424917532639,9.294543924833036,0.09795264418235988,7.698248115194683,12.806788404667216,9.660436752613887,21.214658411774035,20.10205798544673,26.66539969785206,1.2567051506989388,3.9436257139834474,14.679526759545197,1.1210590192403969,12.121102301467523,0.5269049129980117,3.1805242381242707,19.2672425075885,14.242245688148179,11.31993883633112,1.675195042562775,45.87880155636042,10.866374084830701,17.699320556325645,35.28380365923933,3.0610699650843216,0.06689190055307813,5.849855298610582,11.570225671462751,9.752483262079684,8.377461356525767,9.424088105740129,17.45607317070189,9.361372749033993,10.329989521928853,29.580036413107372,9.018052848936883,9.109881746214958,0.028863556517893844,8.645520647204068,27.800482804121877,4.684697367236386,5.249522024219274,5.51291232958842,1.2081266467434824,14.514175275106362,3.9390040591231705,1.9356734564918419,2.301985517640331,0.4877619799891744,12.169993013798692,5.513308432618271,60.20648134014933,0.877061077327191,14.634830964168435,5.546833487867795,2.053439748771685,0.9832690922333256,13.702455276513696,14.819472938715405,20.48507814865153,5.4001857041233805,11.816809343642294,16.28977277131628,4.802337429091677,4.108694664392274,12.38951073210801,1.819830140675934,21.797986132214437,4.286835756388761,11.283564111366939,31.43812166622407,6.574788410299838,23.68659373617301,7.505946724582394,17.002176485366277,4.453828999027399,16.947662284182417,45.94912463591717,3.130785803199711
feature36,53.498317193890124,47.61777547634865,0.2500785116893801,8.653093932531155,2.8942191793630574,19.787346539491153,4.248962613456071,2.6222025253512644,3.601925444576996,18.09892517415584,0.06609382956556928,19.679699576821477,9.303389075146068,4.275571449221655,3.464052627836139,0.07401842661358128,2.8221034914164744,22.61137600725395,4.813334918249513,24.242659452175207,6.283976826328131,12.011502624143954,0.4823928578376373,3.2019123949126103,1.0850701393009885,4.058782759880274,7.472442138982887,6.576084657412089,9.330122031780878,3.9863121946428475,11.048043788851158,62.86294562280695,0.8517013536849499,1.2666280822730294,22.814256685152316,4.403000091434234,0.10691299845493758,3.7751146305255734,0.9690133267138454,17.344450848342763,0.9819090514287042,3.5627852135334415,1.9689648082947488,5.134062285932542,43.3355093591082,6.84710356367963,26.187475767955696,12.403782460314044,5.664756238679663,26.030196466065302,20.52336428315247,11.579464246363049,5.195805760064484,12.851019678056815,16.01630937762517,2.508295716651002,9.080878119534805,18.569514090711163,1.5293934039902175,8.228312416052043,26.17609153909667,12.012002277852801,33.64733285692951,24.080603634220466,6.017169766918053,2.8360336322466093,24.99539574559961,11.314439621959105,3.6079240540238136,2.3748033691293005,14.425220838532532,3.0708364265265438,7.768811749855963,7.254243083951602,5.217115997871761,34.61083017420619,8.338930959267026,4.904408064206429,42.14918712010857,10.709594903515844,20.139061273734594,8.464984974857073,28.270469586863904,14.497622080247684,4.927778409366005,13.755887167751975,30.706404820502335,10.953926719492097,6.225331431053815,4.73741784136873,5.8664490279321315,74.88583644447635,37.16259057333089,16.44362104945601,1.4889354837519628,47.74587112085526,6.548373760681083,5.931834329433693,20.63525629421719,2.983496351766146,28.75027833830558,26.616839768275383
feature37,74.48894910120532,59.68204547665354,2.3377832163551995,23.152859348915324,0.6944862778464203,8.20823383059236,0.9962543100936107,21.556491904115994,12.314276124346646,2.3321782491492056,2.565464541392534,4.133261671394611,3.0073872922477074,14.664852159636663,5.433425657546344,6.060800192643684,1.964261795770117,5.066823764420201,0.9791529888113364,14.249855550701247,1.9430507321170178,51.18252887559944,8.300245108099404,9.92904335171549,6.361815737345036,14.060988205701236,24.71872412038401,24.940999388849097,9.731259496100234,14.797029052104975,1.1576584024069716,11.714185194820146,8.342899041091192,1.8941141001225081,3.5297605680427564,8.049062910170374,11.387169062916847,6.013244473915437,2.9593619849428716,3.2981983023327572,51.29217659071997,5.4995871989919385,1.342152512335375,6.606001293903292,6.902569805393449,3.60114628258016,2.348474713212681,21.504066581406867,20.43632408617347,1.550726155404372,2.932005600750145,14.524190238131354,51.041570946263306,4.49843537691312,15.811799875627147,4.73705147088301,18.00238862476177,0.18579795349224051,5.836211441515041,12.892643990426238,7.970532750722224,0.2988999659879941,1.0079010602486194,17.988327456360885,2.418532687513885,2.6483538859622864,21.060794495858325,4.991485168683601,1.935788428728372,2.585785117154615,15.263492130487982,4.968614470478109,0.48275430615879833,2.602357302652279,7.044730270253988,6.596950713883448,10.991708103106788,3.6027266928712605,6.420978827428704,17.352893954428822,5.899979014461751,1.9972511358041194,9.557538906099618,12.97996731201647,1.2708119790313384,10.0529783968008,3.4932360268551577,10.479344551406847,2.8699878122886857,3.584271690695707,29.739388535584226,5.649770314246832,1.1400455912042338,10.110020637732884,17.79976877484473,1.3535792825422899,17.811471578440297,28.776687494119756,12.75950255576537,13.070381806368456,3.8081957841237783,12.166185233060407
feature38,18.09695928910543,197.55613659861368,4.5998180742481445,15.629848266595623,3.9088181107705307,24.269647920863477,2.5058417216602678,6.9722848985097965,5.277290929741464,2.0784079423479707,23.692294810712365,9.9169732689483,1.4246926484733073,18.926815806378226,0.6102051188416218,16.241630368174317,9.57730168423262,0.4010452534339971,4.281040166049325,11.642069704333014,21.150204659183164,7.472468059511534,6.515687380695832,9.665283234073595,3.4427246632751984,1.163442180239601,43.816559088036186,15.481142369214233,39.26602169525073,11.007697147062457,15.3023885396928,0.9319915681162334,7.337218851884043,10.253774394694464,11.794294657324404,1.1408600517885374,7.171067646117968,4.426414943173592,4.132123133277292,3.0191708499674386,2.3463283882540837,2.2582302763163917,34.663168705201535,0.5155577349559103,5.880587524409014,10.424494490960644,12.47705903781581,4.27914443932255,2.0695281856372243,1.0742124004575895,6.55167100843901,5.197101856460845,6.801917481022468,3.881262085370421,2.2843441381698657,1.0359669262346,20.22086894595498,5.516642964658014,2.255740692721562,14.054028165685907,5.733822913669129,35.123199321559156,12.438065405979069,24.708300591015444,31.096804648403907,33.21504659644952,10.228223666879707,14.011775384554571,16.490135370005298,1.5913940191531046,9.511847163735332,0.7758262204497236,15.994328250077166,11.708221546643108,10.210298869947971,4.489187169648153,6.704147034045852,5.604009139601713,55.69345097584257,16.931031009349006,10.910632176655302,27.984827695266937,19.48178626334579,6.492665396133079,0.9485535282105824,1.1440315269859753,12.024263194221117,10.271902313457929,7.80456538807448,6.783979805540526,6.609393136876202,25.546924377543935,3.6155863779000597,5.591952635550714,9.685019816292744,0.4644708633786372,4.354008288017832,4.667876614595755,4.4327778817803765,14.158807274459539,7.179789451701586,11.832586560588322
feature39,47.5786197535763,60.51816338943545,7.23832681811756,20.834065659777735,3.790280967589651,1.3161955799996992,0.7894110543046522,17.098357503735837,13.45440358887505,6.067850341690263,4.003649043488247,9.466106037388808,24.354742646894117,13.780209076968784,0.6963630846633517,11.996191185792533,1.4262716738391614,4.452363525303092,0.16076469942950036,18.8864898319574,17.175914164891235,1.7786309508324514,4.245007149772573,19.858098120325426,0.1586573015413013,4.131422691690355,6.919317602474781,3.271017590686316,14.876947561660883,2.6912976470116727,5.650264263846814,11.648286955999868,2.2387660969973284,37.04330889975862,15.894259125744579,11.694233265341701,2.3696177432545955,11.533078451245489,3.2975740299128704,1.8945614786188616,0.33119779062552396,0.44613251813966587,19.254255060936,8.819078871772307,5.769106322349387,6.846110752195571,21.273511265562085,0.5893897646436539,6.033744661840172,8.392591708540454,0.2228352233841616,10.808634319772985,21.00097771313517,28.87889311754966,5.915176122899213,4.362940968168482,4.1660629905774895,19.046791612310532,5.140432389221567,6.717739810895069,7.490352935457566,16.008467640727297,8.023528819587884,3.851663516448341,7.790996115400296,9.794800205054045,14.329229422701932,7.6974466767501255,3.230347961427196,9.621730949771026,2.4314194937756146,10.186070271053493,49.33976806216785,7.0841779932791855,5.463936066151983,1.7739306754839426,1.6418680953876708,7.00234191982139,10.030812927639207,32.53377400906065,1.6665216158761276,2.864392493629169,19.571204718382443,4.255596777908346,6.964414516719034,10.09378054774336,1.1550302819003206,2.739996804546137,9.918422659147465,0.5448544438406655,12.346131608983015,3.4618042056465987,1.6670065109524212,2.3462593108282377,29.693723679605803,2.7106532647594643,9.079664990395882,0.7505201785714327,27.392141732860544,0.1862935228056792,7.637003860737979,8.306406232320489
feature40,66.56278230320592,83.8620807796929,5.960827682317108,1.6029883797847022,4.919459770575357,0.1865966345117437,6.849131109712387,38.085064100935135,8.021685180925203,5.520944570906904,14.694415727154855,7.423769226881207,2.655256740512253,6.9456601350070235,8.13326605565711,5.342220900923277,7.115470913135185,9.419656161378464,33.54461640081808,3.3237120826543576,8.235930527595336,5.388991693707805,4.400197248983052,1.7056248137156311,1.3717439796470798,5.803616055712752,9.810034143363978,3.387030046613113,15.05748489353082,13.447604439130252,9.063143643468702,0.6272222005056864,19.076698559866287,4.740596467392545,10.402787628718253,14.759767657698333,6.913439958027446,7.682725572320309,4.5349047741559225,2.2089885971364236,0.5302819385090173,2.304955865185586,13.91098965210089,3.0013834653928013,12.294628817575129,4.0013481899921715,4.802387974523791,5.911390366446926,1.6113350848446903,5.3668132595421305,3.0575872432731694,13.298169606915637,3.7315649077517548,4.351445256908127,0.35094740829782367,37.632609912700005,7.6069386686688745,2.1985281381505715,0.14240068472811468,17.167669350033016,17.060887814027904,1.5606183215665468,38.000089481320465,27.307148268612433,0.5335684624590216,50.58312685227971,6.1703931320878125,13.895172047954336,3.930050998962597,2.644748583688339,2.8657816729167394,1.0538382661764474,11.63269875871648,0.37042986467323624,5.2136878220942195,7.966758086398191,13.150001840995962,14.63199336495801,6.947482134143267,4.35917020492974,11.283773988450015,16.50891840656834,4.433129334328575,15.785199558503827,0.3569182625686588,5.525106668219379,4.602136700049902,7.027317076324797,6.937785458500722,3.848259450209317,8.74307059861999,3.972419984145814,9.98220661633013,7.149369671941001,3.4404462040075323,35.90368577351602,7.26320961991415,3.823816317554904,11.638485913191037,2.3883366947215876,4.736003208084156,3.122407526495445
feature41,47.26546412923389,84.42052223888614,9.012263197250922,3.4269381752264,2.1319363062316468,1.2945123988767944,36.49408335714493,1.740246430872995,33.04368659506372,4.9552041043170325,8.961244449810993,13.407927286455912,0.6111297211809388,0.18444570489129497,1.5044443668393206,2.730419185018728,10.016270544944721,3.325927481375339,9.553889964160696,8.495333671773386,0.31981301565497783,0.7770929143068281,1.4250611066954997,66.66807418976646,23.064991090896996,15.224744780306565,31.653856365034642,13.403609179658147,2.4865746870024816,10.34080707599835,26.77530163843468,25.836349570158855,48.509018956203114,7.149210334713989,1.9214686930858946,0.6609357063744669,8.49136228408325,6.443256932830383,14.457489879152583,4.73325190576073,6.961977303763133,5.881640798087664,6.757518674618776,2.124339108236974,1.787663688459574,2.0433572562714875,2.615469633307553,16.345736639501915,5.842621954658469,5.2312432116327106,13.20201920178165,18.6759979738033,7.766642253035423,36.16102595053671,2.7682505992606594,5.4105564445203385,9.300705341862688,17.21911375583646,24.033398605188758,13.377518019394188,2.9308732822015386,1.9831464020045222,24.09446156458211,0.2727133225143444,2.723880351872809,7.355955723243937,1.721871079784024,28.68004268180654,14.316452576557966,12.163674178227302,4.96517097423162,1.0227386062608472,8.120874646801507,9.270140226672034,3.2658896814686416,4.692307211708787,1.6943803998715659,0.7460600630711306,18.25271516450058,33.57520075453695,15.630531809513585,15.843481411548925,10.054662198034103,21.345447626913916,18.796702871041195,3.663089055156103,16.084144734384008,5.284631924815897,18.032182794759194,11.889841826773837,9.880538032403148,17.319179842459842,26.857389576535642,8.52479248947624,0.9381194367380497,1.3558612650106152,14.275034311217558,1.1597671117040234,5.02683158103965,15.995278138076348,0.44825379550463484,1.2220598265232825
